,image_id,image_url,tweet_url
1195,1513160575584555019,http://pbs.twimg.com/media/FP_ThsPX0AsOZnX.jpg,https://twitter.com/Richard_N_Evans/status/1513160585910710275
1196,1513159865539383299,http://pbs.twimg.com/ext_tw_video_thumb/1513159865539383299/pu/img/njOQOFqgpcCahdNH.jpg,https://twitter.com/cookiejonstergg/status/1513159965434810371
1202,1513147277812117507,http://pbs.twimg.com/media/FP_HbqLXMAMMTKJ.jpg,https://twitter.com/avdude/status/1513147283013095428
1203,1513146241307262987,http://pbs.twimg.com/media/FP_GfU5WQAsh_2p.jpg,https://twitter.com/AaronRadioGuy/status/1513146253244305413
1208,1513144045278797826,http://pbs.twimg.com/media/FP_EfgDXIAIGGEx.jpg,https://twitter.com/PodiatristRon/status/1513145014444040194
1218,1512312678236184579,http://pbs.twimg.com/media/FPzQXkeWYAMPp9b.jpg,https://twitter.com/officialsimong/status/1513124638515105798
1228,1513103882506977283,http://pbs.twimg.com/ext_tw_video_thumb/1513103882506977283/pu/img/59iShX0923qjFug7.jpg,https://twitter.com/ThePCHPodcast/status/1513103943538196485
1261,1513018692904304641,http://pbs.twimg.com/media/FP9SfCEWQAEDGG_.jpg,https://twitter.com/Feliana_eth/status/1513018718913236998
1267,1512992452155949057,http://pbs.twimg.com/media/FP86nnqaQAEqTbQ.jpg,https://twitter.com/jpgftw/status/1512992461106212865
1268,1512992458124443649,http://pbs.twimg.com/media/FP86n95aQAETDIh.jpg,https://twitter.com/jpgftw/status/1512992461106212865
1271,1512989484786274306,http://pbs.twimg.com/media/FP8365WWUAIJC1O.jpg,https://twitter.com/MegaBeard1/status/1512989487000956930
1274,1512983696001105921,http://pbs.twimg.com/media/FP8yp8cagAEUPw7.jpg,https://twitter.com/alanj___/status/1512983703236284418
1282,1512973121590022146,http://pbs.twimg.com/media/FP8pCbsWUAIEmFt.jpg,https://twitter.com/ScttyMacK/status/1512973127076130822
1283,1512970780673519619,http://pbs.twimg.com/media/FP8m6LGXMAMXrZ7.jpg,https://twitter.com/dan_musashi/status/1512970797370916865
1291,1512960978106859522,http://pbs.twimg.com/media/FP8d_lsWQAI7pG_.jpg,https://twitter.com/Pcoghlan/status/1512960981965713411
1299,1512946155042316288,http://pbs.twimg.com/media/FP8QgxeXIAA2dDD.jpg,https://twitter.com/dirtynerdygeek2/status/1512946158028664833
1305,1512311773046657028,http://pbs.twimg.com/media/FPzPi4YWUAQsl9n.jpg,https://twitter.com/officialsimong/status/1512943444607438849
